Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Angola,2017,26431.2088,18570.7612,214.3591,85.5501,331.6273,1.0,645.6609,0.0,35168.7283,1076.7524,317.8111,2117.336851,16.0603,2582.4396,229.2352494,634.5332404,1271.5719,316.0885,2599.3007,664.4171,0.0,18357.5461,22.008,10472554,19311639,14915293.0,15293335.0,111653.9967,0.871833333
Angola,2018,22617.5333,11828.5369,229.6555,65.9893,332.4748,1.0,637.9283,0.0,35168.7283,1131.6296,285.962,2427.660102,26.6,2625.8194,250.6597178,691.807482,1329.69,335.6575,2626.1326,698.9817,0.0,11638.4934,18.846,10612667,20161538,15445494.0,15828040.0,94969.7859,1.425583333
Angola,2019,26363.3209,15796.5685,235.6331,66.3813,315.6785,1.0,692.8947,0.0,35168.7283,1131.9582,330.3573,2458.283802,16.0603,2666.1335,948.0470056,795.2823897,1415.4231,356.2781,2647.8675,734.1546,0.0,15507.9324,22.6027,10751626,21035940,15983035.0,16370553.0,107670.5862,1.765916667
Angola,2020,24245.0015,13139.8211,214.678,66.0442,316.1237,1.0,568.2273,0.0,35168.7283,1326.7464,253.6741,2500.235737,96.3619,2705.5988,1641.526004,922.655502,1422.7462,374.9228,2684.117,767.3734,0.0,12737.9436,34.6515,10890448,21936953,16517497.0,16910989.0,101188.177,1.129333333
Argentina,1990,2779.692,1097.1782,1965.4995,914.3008,5128.514,689.0,2920.1255,-40102.7293,81523.288,3033.8224,1210.3655,152.0622,54.0057,8503.6056,2944.794893,1143.0728,6469.8462,952.7475,24131.9669,2173.3488,0.0,541.3267,6077.2277,4260175,28469564,16063515.0,16574141.0,114303.0616,0.330083333
Argentina,1991,2779.692,1097.1782,2144.2348,676.3176,5128.514,699.0,3143.7014,-40102.7293,81523.288,2767.6441,1047.9432,177.6963,55.4662,8798.8375,2929.309593,1139.2322,6707.1098,923.252,23840.807,2148.9266,0.0,541.3267,4813.008,4206419,28987499,16298168.0,16807594.0,112979.7559,0.193083333
Argentina,1992,2779.692,1097.1782,2248.5663,1103.088,5128.514,631.0,3514.5046,-40102.7293,81523.288,2929.3929,982.4031,138.1414,59.0844,9051.4024,2995.283306,1117.8353,5164.6598,914.2624,24040.6559,2184.3961,0.0,541.3267,6846.9016,4192854,29462297,16529209.0,17039077.0,114888.8471,-0.214083333
Argentina,1993,2779.692,1097.1782,2235.483,1094.856,5128.514,571.0,3733.81,-40102.7293,81523.288,2981.1807,968.5174,126.2214,44.9673,9272.7537,2979.676891,1093.1596,5427.0163,958.3982,23395.0744,2177.431,0.0,541.3267,7553.7725,4177901,29933016,16757748.0,17269492.0,115580.588,0.125416667
Argentina,1994,2779.692,1097.1782,2233.5385,1108.1056,5128.514,693.0,3935.7432,-40102.7293,81523.288,3031.3517,875.2937,137.9826,46.6455,9486.8681,2979.676891,1108.5552,5737.8275,1025.7309,23504.47,2241.3239,0.0,541.3267,8927.2478,4160961,30397154,16989567.0,17499129.0,118040.6307,0.626416667
Argentina,1995,2779.692,1097.1782,2404.9082,1443.4616,5138.3121,872.0,4168.8696,-40102.7293,81523.288,3128.9388,866.0811,144.7782,279.8729,9776.6702,2128.3117,1102.449,5370.5349,1019.3587,23138.201,2200.7462,0.0,541.3267,9032.7462,4141986,30852828,17220607.0,17725502.0,118054.996,0.266
Argentina,1996,2948.3949,3155.8558,2294.1037,1514.8056,5131.5638,1372.0,4151.9169,-40102.7293,81523.288,3403.7983,875.3432,165.1355,729.6647,9950.837,2232.0852,1113.8404,5146.4984,1006.114,22336.8365,2142.8165,0.0,1246.7901,9756.4132,4120819,31298863,17443158.0,17946204.0,122095.3724,0.353666667
Argentina,1997,3146.2567,3815.5738,2968.8867,1759.3587,5132.996,1946.0,3906.6165,-40102.7293,81523.288,3127.7825,863.5032,168.8467,823.5829,10167.4428,2239.6098,1131.1609,5905.5376,1035.7045,21942.7497,2130.3287,0.0,1912.8865,9628.7804,4097995,31735974,17655867.0,18160104.0,125174.1633,0.732
Argentina,1998,3583.8736,3531.9527,3430.9268,1659.7672,5137.3899,1621.0,3847.3151,-40102.7293,81523.288,3411.8068,437.9147,201.5263,280.3479,10339.7817,357.3784,1141.9991,6349.3009,1091.0003,21160.3947,2116.4973,0.0,1766.6642,9179.3803,4073751,32167839,17863135.0,18370060.0,122066.7766,0.390916667
Argentina,1999,3735.5577,5013.9319,3164.8016,2267.328,5149.1209,2332.0,4098.591,-40102.7293,81523.288,3723.6374,568.2736,197.6783,343.4869,10481.6736,714.757,1161.3689,6004.2524,950.1525,21652.4744,1982.1557,0.0,2763.0254,9161.629,4048858,32599210,18072503.0,18580528.0,126886.4549,0.143166667
Argentina,2000,6818.4625,2341.6242,3509.9086,1482.152,5154.3491,2565.0,4012.1942,-40102.7293,81523.288,3819.9647,648.8029,155.3668,435.3228,10575.7842,1072.1353,1158.2679,6137.9048,943.926,21507.648,1974.6752,0.0,1029.1878,8899.1807,4023693,33033759,18280746.0,18790028.0,125662.4164,-0.206916667
Argentina,2001,5555.9338,368.9446,3867.5141,1190.6608,5172.8819,2932.0,3587.366,-35904.11,127768.6667,3615.3426,749.6438,138.5508,509.3419,10694.0499,1429.514,1164.4787,6641.9644,947.7568,21574.4318,1977.1268,0.0,218.3179,8326.9327,3998739,33472770,18484124.0,18996369.0,172527.31,0.480583333
Argentina,2002,3422.744,370.1122,3982.6313,972.2384,5205.6978,3435.0,3502.2053,-35904.11,127768.6667,3154.6343,875.1461,137.703,581.0929,10711.6499,1786.8923,1175.8228,6187.4824,854.0582,22827.5421,2030.0378,0.0,146.0976,8395.3459,3974741,33914629,18683681.0,19201347.0,171618.691,0.23375
Argentina,2003,4508.8015,538.394,4074.9288,1041.8576,5214.1013,3969.0,3379.4757,-35904.11,127768.6667,3457.4715,1029.1295,177.3485,667.1535,10834.7946,2144.2709,1193.4145,7544.0428,834.622,24535.8166,2143.115,0.0,288.9798,9693.4867,3951197,34358182,18879701.0,19398462.0,179134.7615,0.563916667
Argentina,2004,2850.2854,690.3494,4144.1416,1326.3555,5210.0713,4707.0,3709.2319,-35904.11,127768.6667,3639.3619,1874.2408,258.689,753.0594,10922.4461,2501.6493,1156.2665,8126.5195,838.8682,25021.4704,2177.2094,0.0,297.7794,11889.3405,3927028,34801668,19077001.0,19591796.0,183958.8922,0.583583333
Argentina,2005,2117.7708,583.9524,4771.5106,1246.0739,5197.0239,4951.0,3989.6423,-35904.11,127768.6667,3858.8895,2263.3918,273.1535,826.8071,11048.6325,2859.0277,1059.0666,8369.6238,886.4219,25105.4042,2219.8865,0.0,251.7815,15883.5885,3902354,35243134,19279145.0,19791355.0,189627.2057,0.228416667
Argentina,2006,2191.8526,515.5174,4475.2982,1325.156,5198.8975,5356.0,4421.3458,-35904.11,127768.6667,4842.189,2456.4105,318.2788,1003.7475,11112.0002,3684.0216,1246.094,8968.172,968.9719,25608.413,2305.7266,0.0,160.4116,11520.169,3876846,35682044,19484104.0,19992747.0,189543.2299,0.669083333
Argentina,2007,2170.6834,505.2612,5277.9343,1290.7384,5198.0361,6090.0,4464.8701,-35904.11,127768.6667,4296.3585,2962.4843,276.0819,1107.5506,11290.8846,4495.9708,872.0992,9334.4692,950.2264,25830.0517,2320.7661,0.0,247.2355,10121.1439,3850764,36119460,19685381.0,20190731.0,190967.4029,-0.19575
Argentina,2008,2767.1404,574.2262,5430.2776,1430.4864,5212.2518,6737.0,4743.0185,-35904.11,127768.6667,4830.5203,3389.5471,259.7252,1212.375,11424.494,5018.3792,768.5925,9045.4801,937.3302,25367.393,2286.338,0.0,156.1026,14333.5399,3824321,36558068,19886051.0,20387718.0,197788.7747,0.660083333
Argentina,2009,1945.3645,739.3539,3819.4946,1519.392,5210.3648,4471.0,4273.1279,-35904.11,127768.6667,4976.8122,3350.8058,273.6547,1233.5038,11492.8967,5601.1229,997.4801,9167.5146,919.7246,24074.5556,2192.7777,0.0,299.6116,13781.8593,3798178,37001229,20095357.0,20588982.0,192204.974,0.74875
Argentina,2010,1544.5021,446.5663,5430.1978,1690.8528,5214.6131,7619.0,4805.9982,-35904.11,127768.6667,4629.3398,3620.8056,298.1444,1360.4304,11503.0666,6103.366,813.5615,9644.4861,989.3124,21820.2543,2124.9019,0.0,242.7205,11488.8339,3772300,37451589,20308489.0,20791633.0,193255.5104,0.195083333
Argentina,2011,2008.786,284.398,5973.8591,2018.3688,5223.3922,7375.0,5574.9536,-34737.0613,97341.75,4589.4754,3764.4659,343.0348,1503.1008,11544.0315,7077.9,1016.1623,10467.2234,1023.3128,21425.5822,2126.1319,0.0,99.1949,9665.4603,3753490,37903389,20523871.0,20996869.0,165708.5226,0.39875
Argentina,2012,1848.0935,361.4872,5370.9338,1845.3165,5222.7532,7273.0,5568.4223,-34737.0613,97341.75,4911.5984,4264.9583,393.3594,1591.8083,11642.9983,7299.5119,1016.561,10264.6277,1074.764,22203.9114,2228.0341,0.0,176.1297,9935.1035,3737979,38358760,20742596.0,21209768.0,167098.0612,0.77925
Argentina,2013,1687.8847,1142.18,5839.4947,1824.368,5219.5236,6953.0,5938.1716,-34737.0613,97341.75,5694.0688,5184.1556,371.2603,1711.5526,11687.7257,7667.0416,1158.8046,11170.0591,1113.5375,22647.1668,2302.1228,0.0,894.9957,13723.7698,3722489,38817436,20962097.0,21426172.0,176535.5722,0.591416667
Argentina,2014,1359.8747,103.8884,6015.4175,1906.688,5213.9434,6960.0,5755.9057,-34737.0613,97341.75,5896.9992,6442.4575,378.4557,1906.8988,11555.099,8501.1852,925.3687,11563.3474,1107.2349,22941.8352,2365.9296,0.0,52.169,12603.86,3706372,39275143,21182969.0,21641085.0,176161.2466,0.76925
Argentina,2015,1484.6647,255.0722,6707.8321,1823.5056,5213.624,6795.0,6139.8413,-34737.0613,97341.75,5964.2851,7352.0244,348.6558,2147.1134,11486.4965,9154.5651,810.1777,12033.1542,1442.3609,22417.2919,2373.4567,0.0,56.6177,13220.7004,3689407,39728358,21402321.0,21854745.0,179831.1284,1.0055
Argentina,2016,2302.9706,211.7278,6766.7044,1628.6816,5222.7425,6677.0,6162.6682,-27952.2907,54702.45,6209.0619,7709.8841,336.4452,2103.2588,11519.2018,9198.8031,1037.9716,11894.0979,1107.2384,23130.1873,2385.7929,0.0,100.7158,12876.2278,3671449,40175981,21609840.0,22058401.0,145331.541,0.523333333
Argentina,2017,3544.5135,822.8892,7228.7766,1600.144,5224.2033,6416.0,6482.6896,-27952.2907,54702.45,5949.7461,8206.5252,329.7277,2176.8102,11586.9495,9106.2709,1192.2211,12611.1318,1111.669,24023.6816,2455.3256,0.0,712.4435,13203.6741,3652804,40618237,21805549.0,22249068.0,150735.5518,1.111
Argentina,2018,2234.0535,171.1052,6230.0679,1553.6528,5230.2714,5467.0,6086.8183,-27952.2907,54702.45,5727.3131,8289.8038,294.953,2136.7286,11638.3062,8977.8464,836.297,13135.835,1086.4565,23982.5057,2453.7455,0.0,98.6421,12900.7947,3632997,41055867,21986961.0,22426635.0,145282.356,0.8185
Argentina,2019,1435.4655,157.116,7566.1906,1436.9544,5231.4007,6227.0,6021.2272,-27952.2907,54702.45,5428.0881,7747.1341,256.0328,2062.8853,11656.0671,8484.2759,952.8051,12578.6669,1092.1867,24119.9185,2462.3401,0.0,81.8102,13008.051,3612215,41489566,22153370.0,22592150.0,144755.7755,0.775083333
Argentina,2020,3569.1449,1362.1267,7405.2933,1452.752,5215.7866,7467.0,5468.9167,-27952.2907,54702.45,5230.9596,8035.158,190.6029,2140.0216,11666.4608,8932.6734,940.8151,12201.3954,1117.4751,23897.7836,2473.7841,0.0,603.3137,11909.0686,3590542,41919857,22297001.0,22739031.0,148030.6914,1.118833333
Armenia,1992,4.3406,0.9319,25.8792,248.061497,0.0,0.0,36.2934,76.3667,54.2254,301.7828,101.2013,592.5302,20.1312,280.6647,73.3263,377.4078996,409.5418,33.3339,402.8718,64.0267,0.0,0.0,147.6832,1140314,2302496,1724306.0,1850249.0,3250.600497,-1.302416667
Armenia,1993,4.3406,0.9319,27.6488,248.061497,0.0,0.0,21.1469,76.3667,54.2254,99.8811,83.6345,6.9531,1.9616,287.9975,12.5872,377.4078996,280.1203,17.0031,346.1667,40.3336,0.0,0.0,70.2106,1123071,2240027,1657918.0,1799431.0,2056.978997,-0.867
Armenia,1994,4.3406,0.9319,22.6073,248.061497,0.0,0.0,27.1565,76.3667,54.2254,129.6086,96.8372,8.8451,2.2371,295.4544,7.917,377.4078996,215.7794,16.8762,340.8404,40.1918,0.0,0.0,72.7522,1105535,2178125,1610482.0,1763232.0,2038.437197,0.227916667
Armenia,1995,4.3406,0.9319,23.3669,248.061497,0.0,0.0,22.6023,76.3667,54.2254,188.7036,109.1465,11.0708,4.6486,300.7623,24.1887,377.4078996,294.8334,16.6873,334.9318,40.2037,0.0,0.0,91.1721,1092052,2125290,1581494.0,1741289.0,2223.651997,0.951916667
Armenia,1996,1.6042,0.2609,27.8765,248.061497,0.0,1.0,17.6285,76.3667,54.2254,60.9199,115.2963,66.236,3.8415,304.7173,25.3507,377.4078996,332.0385,16.5254,334.5987,39.9371,0.0,0.0,55.031,1084134,2084081,1567674.0,1731224.0,2158.923997,0.868916667
Armenia,1997,1.0987,0.2715,24.5363,248.061497,0.0,1.0,18.9906,76.3667,54.2254,114.2125,104.7724,101.0925,6.636,316.1904,28.8431,377.4078996,344.2082,14.5383,334.2135,36.7647,0.0,0.0,71.3779,1080782,2052304,1552302.0,1719117.0,2274.808097,0.288666667
Armenia,1998,2.2772,2.497,28.8305,248.061497,0.0,1.0,21.3143,76.3667,54.2254,97.1071,105.0297,90.2199,10.8068,322.1935,51.3981,377.4078996,355.0971,14.1053,306.563,34.7361,0.0,0.0,77.6981,1081011,2027673,1535416.0,1705134.0,2276.935197,1.510333333
Armenia,1999,1.066,0.2697,26.2448,248.061497,0.0,1.0,21.2592,76.3667,54.2254,77.5183,95.8818,104.2325,21.2033,339.6649,100.8246,377.4078996,354.9577,16.6546,310.7835,38.7921,0.0,0.0,62.4864,1082796,2006221,1516620.0,1689409.0,2328.900897,1.443833333
Armenia,2000,1.7504,0.0,21.4222,248.061497,0.0,1.0,91.6455,76.3667,54.2254,84.16,107.2178,113.7645,31.7766,348.7329,152.2125,377.4078996,325.3432,16.3575,317.8122,37.5964,0.0,0.0,99.1031,1084598,1984990,1496293.0,1672231.0,2505.956297,0.943833333
Armenia,2001,3.5852,0.78,30.6093,248.061497,0.0,1.0,93.5589,-84.0142,207.196,90.5912,116.3557,96.5892,41.1181,352.5004,203.0903,377.4078996,351.4462,16.1895,326.5295,38.1988,0.0,0.0,102.0312,1086476,1964179,1477059.0,1656074.0,2612.824697,1.40125
Armenia,2002,0.3173,0.0,33.0206,248.061497,0.0,1.0,97.8,-84.0142,207.196,83.5381,123.3392,34.2472,48.2885,364.0734,245.4063,377.4078996,456.7493,18.6964,338.7942,42.8767,0.0,0.0,113.0102,1085046,1948851,1460849.0,1644189.0,2749.808597,0.71875
Armenia,2003,0.3173,0.0,27.8305,248.061497,0.0,1.0,112.6952,-84.0142,207.196,100.0263,132.4422,32.0006,61.5852,386.967,294.0685,377.4078996,524.945,20.5857,353.3788,45.9357,0.0,0.0,146.2962,1082281,1935525,1447623.0,1636478.0,2988.725397,0.56425
Armenia,2004,5.457,0.39,36.718,248.061497,0.0,1.0,113.8904,-84.0142,207.196,125.2574,141.7096,29.9367,71.3306,398.2708,339.3265,377.4078996,685.6324,19.7213,373.4589,44.4436,0.0,0.0,162.5756,1079095,1921517,1435939.0,1629805.0,3297.769997,0.9085
Armenia,2005,4.3689,0.0,33.2756,248.061497,0.0,3.0,131.8554,-84.0142,207.196,137.9868,155.5497,30.3196,76.6546,401.5793,390.9262,377.4078996,845.9093,19.9528,373.9958,44.9654,0.0,0.0,188.2276,1075092,1906167,1424136.0,1623111.0,3587.218197,0.903833333
Armenia,2006,8.0697,2.9908,21.7643,248.061497,0.0,2.0,130.9279,-84.0142,207.196,145.7677,158.7157,29.7826,85.4672,407.0263,439.0519,377.4078996,878.0671,24.133,383.0759,52.0269,0.0,0.0,191.9141,1069827,1888673,1410916.0,1615571.0,3709.432297,1.293916667
Armenia,2007,0.3132,0.26,35.3323,248.061497,0.0,3.0,184.6364,-84.0142,207.196,205.326,161.0235,28.5256,97.0166,418.674,492.0987,377.4078996,1012.1234,24.9356,396.9628,54.8595,0.0,0.0,219.0343,1063546,1869510,1396993.0,1607400.0,4082.773097,0.741666667
Armenia,2008,4.2995,0.3901,33.5849,248.061497,0.0,3.0,212.5512,-84.0142,207.196,230.4445,164.7298,35.7916,113.8563,430.2124,562.1614,377.4078996,1081.1515,19.7331,401.2255,46.7715,0.0,0.0,244.0506,1057443,1850777,1383609.0,1599812.0,4332.605097,0.874916667
Armenia,2009,0.0529,0.0,30.8173,248.061497,0.0,3.0,195.9737,-84.0142,207.196,228.8555,163.5899,12.7969,78.3536,439.6445,398.8922,377.4078996,960.6015,19.0769,371.1699,44.0202,0.0,0.0,211.4001,1053182,1835402,1371050.0,1593247.0,3906.896297,1.024916667
Armenia,2010,31.977,4.031,27.2563,248.061497,0.0,4.0,213.4064,-84.0142,207.196,203.4808,190.6808,11.7056,45.2289,478.7623,221.4305,377.4078996,1059.0515,21.0279,359.313,46.6143,0.0,0.0,208.6343,1051946,1825365,1359071.0,1587223.0,3875.251797,2.860083333
Armenia,2011,1.7349,0.0,33.7229,248.061497,0.0,4.0,219.0639,-113.5746,35.3649,220.3207,198.8301,15.0404,53.3288,505.3523,263.4205,377.4078996,1042.8255,20.5959,358.0582,46.5023,0.0,0.0,230.4814,1054190,1821391,1347572.0,1581404.0,3760.537497,0.21975
Armenia,2012,1.7305,1.0399,35.3638,248.061497,0.0,5.0,226.4751,-113.5746,35.3649,263.9099,208.0075,24.5503,62.3057,534.6448,310.1295,377.4078996,1105.4397,20.9548,378.4875,47.418,0.0,0.0,258.5685,1059405,1822517,1337883.0,1576538.0,4031.285197,1.394166667
Armenia,2013,5.5041,0.0,40.7277,248.061497,0.0,6.0,217.9232,-113.5746,35.3649,250.0134,208.0511,25.8513,61.772,555.2751,300.4599,377.4078996,1133.0257,24.8321,415.9788,55.1655,0.0,0.0,245.7864,1065858,1827651,1329192.0,1572193.0,4093.625997,1.004166667
Armenia,2014,1.6289,0.0,42.6604,248.061497,0.0,6.0,217.8467,-113.5746,35.3649,216.9191,178.6405,25.0605,48.4109,578.3654,226.2079,377.4078996,1165.6664,24.7824,428.2268,55.5439,0.0,0.0,248.2162,1072043,1834177,1321149.0,1568781.0,4011.435697,1.825583333
Armenia,2015,4.0681,0.39,43.5891,248.061497,0.0,7.0,216.8145,-113.5746,35.3649,216.2349,188.855,26.4223,42.0685,542.719,207.6026,377.4078996,1213.2807,25.1149,435.6623,56.4409,0.0,0.0,227.2222,1076799,1840151,1313130.0,1565465.0,4000.744697,1.671916667
Armenia,2016,3.617,0.0,43.5874,248.061497,0.0,8.0,205.7422,0.0,36.0668,235.3273,204.0192,18.4345,37.258,515.5676,168.861,377.4078996,1174.8667,27.8208,444.3047,61.1706,0.0,0.0,221.8779,1079792,1845024,1304368.0,1561467.0,4031.991097,1.151083333
Armenia,2017,7.7212,0.13,25.3456,248.061497,0.0,8.0,213.9374,0.0,36.0668,245.5698,217.1284,25.265,47.3689,509.0527,156.5871,377.4078996,1275.4809,27.1245,415.4925,58.7684,0.0,0.0,212.3697,1081248,1849202,1295024.0,1556899.0,4106.878297,1.329416667
Armenia,2018,4.675,2.0799,25.9973,248.061497,0.0,9.0,231.6619,0.0,36.0668,227.5932,233.9114,32.4466,50.7034,502.146,216.8458,377.4078996,1435.0121,25.8351,377.6415,54.6003,0.0,0.0,201.1277,1081275,1852877,1284995.0,1551563.0,4292.813397,2.79225
Armenia,2019,6.8623,0.6503,17.7881,248.061497,0.0,9.0,259.8927,0.0,36.0668,246.2226,250.5744,27.0836,42.5817,495.1309,186.0092,377.4078996,1508.4674,27.9112,365.103,57.3888,0.0,0.0,213.8814,1080164,1856542,1274767.0,1545834.0,4376.083797,1.908333333
Armenia,2020,0.7411,5.0696,20.5825,248.061497,0.0,10.0,278.0492,0.0,36.0668,274.8616,265.5977,25.3904,54.3256,487.7668,155.3794,377.4078996,1557.0551,30.1735,370.4351,61.0266,0.0,0.0,225.3384,1078125,1860554,1265512.0,1540097.0,4483.328797,1.743583333
Australia,1990,54273.0251,4240.9972,1610.9378,926.1,2806.9465,842.0,6863.3182,-10689.5925,58561.2819,7889.5328,3256.9879,1985.6086,7011.0462,3508.5443,7017.6664,156.0347,16030.5215,747.1886,33415.0466,6288.032,0.0,144.6461,4054.9953,2482446,14558985,8501503.0,8546501.0,210940.8652,0.626083333
Australia,1991,54273.0251,4240.9972,1324.0223,784.98,2806.9465,849.0,6611.2747,-10689.5925,58561.2819,8060.2428,3371.3217,2096.0571,6836.1031,3640.6702,7206.3747,180.6674,15222.1705,743.5955,32868.4735,6221.3959,0.0,144.6461,4067.018,2521183,14750691,8608276.0,8662809.0,209420.6717,0.711166667
Australia,1992,54273.0251,4240.9972,1716.5646,1120.14,2806.9465,1052.0,6739.171,-10689.5925,58561.2819,8141.9721,3076.1906,2183.1597,7078.8627,3738.6725,7245.2903,201.9585,14674.1195,765.6168,31246.0977,6254.5725,0.0,144.6461,4121.5138,2573024,14912924,8699042.0,8763461.0,208693.2066,0.248833333
Australia,1993,54273.0251,4240.9972,1832.5054,1102.5,2806.4621,1128.0,6848.8323,-10689.5925,58561.2819,8281.7562,3105.6215,2027.8904,7275.8701,3861.3849,7280.663,221.6399,14886.7298,781.2958,30121.0472,6173.1536,0.0,144.6461,4260.4877,2625295,15062184,8779205.0,8852306.0,208526.1977,0.481
Australia,1994,54273.0251,4240.9972,1143.4521,1170.414,2803.6452,856.0,7013.909,-10689.5925,58561.2819,8165.5076,2345.7601,2224.0245,7425.8624,3964.6424,7524.058,249.2409,14797.8811,821.9621,30399.3901,6431.594,0.0,144.6461,4364.4825,2677339,15205398,8862419.0,8943085.0,208232.1838,0.340333333
Australia,1995,54273.0251,4240.9972,1861.9414,1139.544,2845.3084,1202.0,7027.0519,-10689.5925,58561.2819,8574.5769,2521.5788,2154.5788,7410.0964,4308.5034,7786.247,272.2127,14827.0368,810.8932,28966.0351,6303.4347,0.0,144.6461,4513.0805,2729864,15346879,8957370.0,9045629.0,209054.4778,0.308583333
Australia,1996,41482.8427,6379.8273,2384.7862,1320.354,2856.8814,1441.0,7257.9148,-10689.5925,58561.2819,8977.2271,2792.9172,2228.8991,7626.0831,4393.9852,7996.6824,299.6216,14768.7209,845.5683,29374.4086,6382.8868,0.0,220.814,4524.2147,2783238,15488447,9056385.0,9155460.0,201427.3248,0.642416667
Australia,1997,39327.1417,9571.9957,2100.2301,1470.294,2868.1696,1557.0,7394.4338,-10689.5925,58561.2819,9281.5047,2990.9311,2269.3304,7895.4373,4516.8689,7962.6629,329.2595,15278.0443,869.5216,29501.2493,6506.8974,0.0,257.8376,4696.9052,2837374,15630214,9149072.0,9261179.0,204517.4045,0.453916667
Australia,1998,46003.5701,7442.2955,2239.7884,1245.384,2878.3864,1715.0,7489.1712,-10689.5925,58561.2819,10024.8062,3372.0068,2448.5272,9079.5556,4626.2476,8327.6206,357.6323,16259.7788,899.0092,29206.8774,6653.9834,0.0,87.4528,4788.0578,2892475,15772570,9238899.0,9362768.0,213016.8407,1.02775
Australia,1999,77956.9447,10069.0516,2348.5312,1337.994,2891.044,1427.0,7690.574,-10689.5925,58561.2819,10036.8914,3635.3198,2456.3893,9343.7369,4579.3976,8263.7654,389.344,16645.5983,896.2435,28802.1306,6619.2769,0.0,339.1655,4901.1509,2948527,15915585,9333505.0,9467387.0,248501.239,0.492333333
Australia,2000,92588.6108,3480.4142,2302.3993,1175.706,2894.5414,1389.0,7924.9205,-10689.5925,58561.2819,10208.2337,3823.1039,2468.4336,9555.3555,4664.8017,8372.778,413.8817,17814.9517,896.8464,29767.8978,6707.5788,0.0,129.439,4982.0302,3005744,16060093,9437656.0,9580307.0,259432.6136,0.2165
Australia,2001,112373.8273,2236.2255,2320.408,1557.4003,2891.1045,1361.0,7797.292,-41464.6137,68313.3939,10002.0862,3923.3065,2435.8217,9428.002,4692.7672,8310.3934,441.8154,18746.1738,917.5039,28961.8052,6773.6606,0.0,86.3221,4986.2299,3063632,16204901,9550438.0,9697704.0,257091.9257,0.289833333
Australia,2002,99437.1279,4315.2736,2541.1622,1273.3346,2886.2596,1118.0,8084.0356,-41464.6137,68313.3939,10848.5147,4829.357,1485.0371,9885.6841,4809.4224,7900.3999,472.0844,19378.9412,909.5337,28550.3656,6789.276,0.0,154.6826,5588.5823,3072827,16402364,9664378.0,9811466.0,248105.8547,0.86525
